battleneturl,playername,race,gamelength,apm,epm,1_usage,2_usage,3_usage,4_usage,5_usage,6_usage,7_usage,8_usage,9_usage,0_usage,chattiness,chat_with_comma,worker_box_spam
http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/,MǂForGG,Terran,9.282291666666667,285.4898440130176,182.06710806867915,21.546403321737177,13.574234092694422,53.327348221299516,40.72270227808326,13.681966109303108,0.0,0.0,0.0,3.016496465043205,1.6159802491302884,0,0,23.285714285714285
http://eu.battle.net/sc2/en/profile/3538115/1/Golden/,Golden,Zerg,10.09375,402.5263157894737,305.3374613003096,27.739938080495357,3.764705882352941,0.39628482972136225,0.0,0.0,63.20743034055727,0.0,0.0,2.3777089783281733,56.56965944272446,0,0,4.857142857142857
http://eu.battle.net/sc2/en/profile/250458/1/VortiX/,VortiX,Zerg,10.084375,292.4325999380229,261.2953207313294,18.44437558103502,18.940192128912305,0.7933064766036567,25.881623799194298,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11.428571428571429
http://eu.battle.net/sc2/en/profile/3538115/1/Golden/,Golden,Zerg,2.1333333333333333,383.4375,231.5625,7.03125,12.1875,0.0,0.0,0.0,102.1875,0.0,0.0,0.46875,90.46875,0,0,14.53125
http://eu.battle.net/sc2/en/profile/250458/1/VortiX/,VortiX,Zerg,2.207291666666667,237.39499764039638,178.49929211892402,1.359131665880132,25.370457763095796,2.2652194431335535,46.21047663992449,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.668711656441715
http://eu.battle.net/sc2/en/profile/3538115/1/Golden/,Golden,Zerg,19.508333333333333,408.0820162323793,321.19607005553183,36.548483554036736,5.023494233233661,0.41008116189662536,0.0,0.0,60.38445108927809,0.7689021785561726,0.0,1.8966253737718923,49.51730029901751,1,0,8.714285714285714
http://eu.battle.net/sc2/en/profile/250458/1/VortiX/,VortiX,Zerg,19.517708333333335,303.31429791321983,277.54282969525536,23.260927576453007,10.349575705822703,1.9469498852537759,26.38629449751828,0.819768372738432,0.0,0.0,0.0,0.0,0.0,0,0,12.285714285714286
http://eu.battle.net/sc2/en/profile/250458/1/VortiX/,VortiX,Zerg,14.66875,289.0498508734555,254.69109501491266,17.111205794631445,13.089049850873456,2.1815083084789095,33.88155091606306,1.3634426927993184,0.0,0.0,0.0,0.0,0.0,0,0,12.142857142857142
http://eu.battle.net/sc2/en/profile/3538115/1/Golden/,Golden,Zerg,18.820833333333333,416.2940004427718,320.8147000221386,33.845472658844365,3.3473544387868053,0.15939783041841932,0.0,0.0,68.06287358866504,0.3719282709763117,0.0,2.019039185299978,56.58622979853885,1,1,13.428571428571429
http://eu.battle.net/sc2/en/profile/250458/1/VortiX/,VortiX,Zerg,18.808333333333334,305.44971200708903,278.7594151528578,22.383695170580417,10.739920248116968,1.9140451927337172,27.913159060700043,1.1165263624280017,0.0,0.0,0.0,0.0,0.0,2,0,13.0
http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/,yoeFWSan,Protoss,18.257291666666667,340.4119358703714,260.9368403035317,26.071774975751698,29.248587892965137,18.513151138243853,11.776116848291208,0.054772636503680035,62.65989616020996,1.8622696411251212,1.0406800935699207,0.0,3.122040280709762,0,0,27.142857142857142
http://eu.battle.net/sc2/en/profile/2452136/1/MinChul/,MinChul,Protoss,21.98125,317.77082740972423,234.5180551606483,25.70372476542508,43.85555871481376,40.671026442991185,22.47369917543361,0.13647995450668182,0.13647995450668182,0.13647995450668182,0.13647995450668182,2.502132499289167,1.4557861814046062,0,0,41.0
http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/,yoeFWSan,Protoss,20.032291666666666,340.84966980396234,273.6581561021268,20.616712599448807,26.407363111642663,18.769694763662837,9.884041391503303,0.0,55.610212677447876,1.5475014299828402,1.4476626280484635,0.0,3.144922260932869,0,0,23.285714285714285
http://eu.battle.net/sc2/en/profile/2452136/1/MinChul/,MinChul,Protoss,20.025,301.97253433208493,215.2808988764045,32.359550561797754,33.807740324594256,56.57927590511861,7.590511860174782,0.09987515605493134,0.09987515605493134,0.09987515605493134,0.09987515605493134,2.397003745318352,1.2983770287141074,1,0,30.142857142857142
http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/,yoeFWSan,Protoss,17.192708333333332,355.906694940927,271.2196304150258,29.256588912450773,29.896395031808545,19.95031808542866,10.236897909724327,0.0,67.52862768857922,2.093910936079976,0.814298697364435,0.0,3.1408664041199637,1,0,25.285714285714285
http://eu.battle.net/sc2/en/profile/2452136/1/MinChul/,MinChul,Protoss,17.183333333333334,313.50145489815714,211.6003879728419,26.828322017458778,50.863239573229876,62.50242483026188,6.925315227934044,0.11639185257032007,0.11639185257032007,0.11639185257032007,0.11639185257032007,2.2114451988360813,2.5606207565470416,2,0,50.142857142857146
http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/,yoeFWSan,Protoss,10.39375,310.95610342754054,226.0012026458208,24.4377630787733,28.959711365003006,14.91280817799158,0.3848466626578472,0.0,69.84966927239927,0.2886349969933854,1.6355983162958507,0.0,1.2507516536380034,2,0,25.428571428571427
http://eu.battle.net/sc2/en/profile/2452136/1/MinChul/,MinChul,Protoss,10.407291666666667,293.8324492042838,199.1872685416875,40.35632068861975,20.37033329996997,69.85486938244419,0.09608647783004703,0.09608647783004703,0.09608647783004703,0.09608647783004703,0.09608647783004703,0.8647783004704234,5.573015714142728,1,0,27.0
http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/,Stardust,Protoss,16.486458333333335,197.43476337903581,182.27080305806533,13.768875971441206,6.611486699943135,14.49674606684779,12.677070828331331,0.0,0.0,0.0,1.6377077146648131,0.1819675238516459,1.516396032097049,0,0,12.714285714285714
http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/,Stardust,Protoss,10.465625,200.94356524335623,181.35562854583458,16.05255300089579,5.541952821737833,17.963571215288148,18.250223947447,0.0,0.0,0.0,0.0,0.0955509107196178,2.293221857270827,0,0,13.285714285714286
http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/,MǂForGG,Terran,8.760416666666666,285.60285374554104,202.27348394768134,28.42330558858502,11.186682520808562,43.833531510107015,31.733650416171226,6.164090368608799,0.0,0.0,0.0,1.5980975029726516,1.0273483947681332,0,0,19.285714285714285
http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/,Stardust,Protoss,13.45625,198.19786344635392,178.80167208546214,18.653042266604736,4.533209475150952,17.909893172317695,13.450998606595448,0.0,0.0,0.0,1.4119832791453784,0.0,2.6753367394333485,0,0,10.571428571428571
http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/,MǂForGG,Terran,7.122916666666667,291.4536414156186,163.27581164083065,39.73091547236034,8.142731792921907,68.7920444574437,40.43287510968119,9.546651067563616,0.0,0.0,0.0,0.0,0.1403919274641708,0,0,13.857142857142858
http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/,Stardust,Protoss,14.416666666666666,204.0693641618497,186.3121387283237,14.289017341040463,7.421965317919075,17.479768786127167,15.46820809248555,0.0,0.0,0.0,0.06936416184971099,1.0404624277456649,1.8728323699421967,0,0,14.857142857142858
http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/,MǂForGG,Terran,14.410416666666666,272.4418100332514,192.77721555587684,26.16163076478242,3.2615295648402487,47.39627005927425,23.385860922365186,8.3273095272517,0.0,0.0,0.0,4.649414486048865,3.122741072719387,1,0,23.428571428571427
http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/,yoeFWSan,Protoss,3.2416666666666667,317.120822622108,247.09511568123392,0.0,35.47557840616967,12.956298200514139,2.159383033419023,0.0,70.95115681233933,0.6169665809768637,0.30848329048843187,0.0,0.0,0,0,30.231362467866322
http://eu.battle.net/sc2/en/profile/3538115/1/Golden/,Golden,Zerg,0.965625,373.85113268608416,265.1132686084143,3.1067961165048543,13.462783171521036,0.0,0.0,0.0,82.84789644012946,0.0,0.0,1.0355987055016183,64.20711974110033,0,0,11.391585760517799
http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/,yoeFWSan,Protoss,17.526041666666668,349.3087667161961,288.5991084695394,12.780980683506685,35.547102526002966,24.53491827637444,11.810995542347696,0.0,48.32808320950966,2.7958395245170875,1.02704309063893,0.0,3.138187221396731,0,0,22.0
http://eu.battle.net/sc2/en/profile/3538115/1/Golden/,Golden,Zerg,17.516666666666666,407.4976213130352,328.94386298763084,35.16650808753568,13.758325404376786,0.6279733587059944,0.0,0.0,49.781160799238826,0.39961941008563273,0.0,1.4843006660323501,43.67269267364415,1,0,9.857142857142858
http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/,yoeFWSan,Protoss,22.269791666666666,323.2630151082838,265.112493568455,18.320782075868845,34.261658636980215,15.177510641283503,8.62154450629122,0.0,45.44272416857664,1.7961551054773377,3.277983067496141,0.0,1.3471163291080033,1,0,27.714285714285715
http://eu.battle.net/sc2/en/profile/3538115/1/Golden/,Golden,Zerg,22.3125,439.52941176470586,362.57703081232495,44.90756302521008,18.73389355742297,0.6274509803921569,0.0,0.0,49.12044817927171,0.04481792717086835,0.0,1.4341736694677871,41.680672268907564,0,0,9.0
http://eu.battle.net/sc2/en/profile/3538115/1/Golden/,Golden,Zerg,2.165625,402.1933621933622,242.42424242424244,8.773448773448774,16.161616161616163,0.0,0.0,0.0,106.20490620490621,0.0,0.0,0.46176046176046176,87.27272727272728,0,0,16.161616161616163
http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/,yoeFWSan,Protoss,0.096875,237.41935483870967,165.16129032258064,0.0,10.32258064516129,10.32258064516129,10.32258064516129,0.0,30.96774193548387,10.32258064516129,10.32258064516129,0.0,0.0,0,0,20.64516129032258
http://eu.battle.net/sc2/en/profile/3538115/1/Golden/,Golden,Zerg,0.07604166666666666,315.6164383561644,315.6164383561644,13.15068493150685,0.0,0.0,0.0,0.0,13.15068493150685,0.0,0.0,13.15068493150685,13.15068493150685,1,1,0.0
http://eu.battle.net/sc2/en/profile/250458/1/VortiX/,VortiX,Zerg,14.425,280.5545927209705,245.47660311958404,22.807625649913344,9.49740034662045,2.218370883882149,33.69150779896014,0.6932409012131715,0.0,0.0,0.0,0.0,0.0,2,0,13.0
http://eu.battle.net/sc2/en/profile/2222468/1/dTefel/,dTefel,Zerg,14.43125,290.34213945430923,285.97661325249027,28.27197921177999,1.8709398007795581,0.8315288003464704,0.48505846686877435,0.0,0.0,0.0,0.0,0.0,0.0,2,0,7.142857142857143
http://eu.battle.net/sc2/en/profile/250458/1/VortiX/,VortiX,Zerg,7.145833333333333,249.09620991253647,195.7784256559767,8.536443148688047,23.370262390670554,0.6997084548104957,44.221574344023324,0.0,0.0,0.0,0.0,0.0,0.0,2,0,11.857142857142858
http://eu.battle.net/sc2/en/profile/2222468/1/dTefel/,dTefel,Zerg,7.146875,238.42588543944032,231.0100568430258,31.76213379973765,2.518583296895496,0.4197638828159161,0.27984258854394406,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6.142857142857143
http://eu.battle.net/sc2/en/profile/250458/1/VortiX/,VortiX,Zerg,17.659375,283.2489824809768,251.93417094319588,26.558131304193946,8.607326136966908,1.245797204034684,29.106352857901257,1.245797204034684,0.0,0.0,0.0,0.0,0.0,1,0,9.142857142857142
http://eu.battle.net/sc2/en/profile/2222468/1/dTefel/,dTefel,Zerg,17.626041666666666,301.3722593227351,295.1882276461202,29.842207907334082,1.3616216535665742,0.7942792979138349,0.28367117782636964,0.0,0.0,0.0,0.0,0.0,0.0,2,0,11.571428571428571
http://eu.battle.net/sc2/en/profile/4341883/1/Patience/,Patience,Protoss,11.034375,326.887567261399,236.08043047295382,69.05692438402718,2.900028320589068,37.33786462758425,38.969130557915605,8.156329651656755,0.0,0.0,0.0,0.0,0.0,1,0,4.0
http://eu.battle.net/sc2/en/profile/250458/1/VortiX/,VortiX,Zerg,11.045833333333333,300.746887966805,267.2500943040362,21.36552244436062,11.22595247076575,1.4485099962278387,33.22519803847605,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.857142857142858
http://eu.battle.net/sc2/en/profile/4341883/1/Patience/,Patience,Protoss,24.478125,343.08183326950086,254.83978041618795,66.46750925571301,2.3286097280735354,40.076599004212945,43.22226477722457,5.923656325801098,2.2877569258266313,0.0,0.0,0.0,0.0,1,0,8.285714285714286
http://eu.battle.net/sc2/en/profile/4341883/1/Patience/,Patience,Protoss,11.545833333333333,299.76181883796465,211.33164922410683,64.87188740526886,1.8188379646337063,40.44749188018766,27.888848791050165,8.747744496571636,0.0,0.0,0.0,0.0,0.0,0,0,7.285714285714286
http://eu.battle.net/sc2/en/profile/250458/1/VortiX/,VortiX,Zerg,11.539583333333333,291.86495757356926,258.50153457302764,21.751218631521937,9.619064813143167,1.0398988987181803,32.756815309622674,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11.428571428571429
http://eu.battle.net/sc2/en/profile/250458/1/VortiX/,VortiX,Zerg,8.739583333333334,265.1156138259833,235.02264600715137,8.238379022646006,18.536352800953516,3.0893921334922525,29.177592371871274,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9.428571428571429
http://eu.battle.net/sc2/en/profile/2222468/1/dTefel/,dTefel,Zerg,6.369791666666667,246.789860997547,235.01553556827471,33.91005723630417,2.5118560915780868,1.2559280457890434,0.47097301717089124,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9.576451349141456
http://eu.battle.net/sc2/en/profile/250458/1/VortiX/,VortiX,Zerg,14.032291666666667,302.5877811595279,272.728082547695,18.813748051369608,10.760893771806101,1.7103407319426915,32.353945512582584,1.7816049291069704,0.0,0.0,0.0,0.0,0.0,1,0,11.285714285714286
http://eu.battle.net/sc2/en/profile/2222468/1/dTefel/,dTefel,Zerg,14.023958333333333,279.8068781103766,277.5250687068261,26.09819505310852,1.3548243333580925,0.7843719824704747,2.1391963158285674,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.4285714285714284
http://eu.battle.net/sc2/en/profile/950504/1/Grubby/,Grubby,Protoss,16.578125,200.56550424128181,194.89538171536287,10.495758718190386,6.152686145146089,2.412818096135721,2.774740810556079,9.289349670122526,0.2412818096135721,0.18096135721017909,0.12064090480678605,0.0,0.6032045240339302,7,0,8.714285714285714
http://eu.battle.net/sc2/en/profile/2222468/1/dTefel/,dTefel,Zerg,16.56875,305.3338362881931,299.1776688042248,29.573745756318367,0.7242549981139192,0.7846095812900792,0.12070916635231987,0.0,0.0,0.0,0.0,0.0,0.0,6,0,13.142857142857142
http://eu.battle.net/sc2/en/profile/950504/1/Grubby/,Grubby,Protoss,22.557291666666668,226.7559455091203,222.1897945047333,13.255137381667051,3.1918725467559455,8.99930731932579,2.659893788963288,8.245670745786192,0.17732625259755253,0.17732625259755253,0.04433156314938813,0.17732625259755253,0.5319787577926576,1,0,7.428571428571429
http://eu.battle.net/sc2/en/profile/2222468/1/dTefel/,dTefel,Zerg,22.564583333333335,291.20856799926133,287.5745545194349,25.438094358784966,0.8863447511771766,2.7033514910903884,2.7919859662081064,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10.285714285714286
http://eu.battle.net/sc2/en/profile/950504/1/Grubby/,Grubby,Protoss,16.545833333333334,212.13800050365145,207.4842608914631,11.906320825988415,6.708637622765046,2.236212540921682,3.686728783681692,8.763535633341727,0.12087635356333416,0.12087635356333416,0.06043817678166708,0.0,0.30219088390833543,1,0,4.571428571428571
http://eu.battle.net/sc2/en/profile/4341883/1/Patience/,Patience,Protoss,16.5375,345.21541950113374,248.52607709750563,66.39455782312925,1.9954648526077097,47.467876039304606,44.20256991685563,4.777021919879062,3.023431594860166,0.0,0.0,0.0,0.0,2,0,6.571428571428571
http://eu.battle.net/sc2/en/profile/4341883/1/Patience/,Patience,Protoss,10.971875,330.2990600968385,226.67046425519794,71.8199943036172,3.64568499003133,35.45428652805468,47.39390487040729,5.286243235545428,3.1899743662774136,0.0,0.0,0.0,0.0,2,0,7.142857142857143
http://eu.battle.net/sc2/en/profile/2898004/1/MMA/,MMA,Terran,11.454166666666667,293.5176427791924,236.9443433975991,7.246271371407784,0.4365223717715533,47.231720625682065,12.309930883957803,24.619861767915605,2.4445252819206984,0.26191342306293197,0.34921789741724263,2.531829756275009,0.08730447435431066,1,0,25.714285714285715
http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/,MǂForGG,Terran,11.464583333333334,299.88006541886244,215.2716699981828,23.812465927675813,7.850263492640377,48.93330910412502,30.267127021624567,9.420316191168453,0.0,0.0,0.0,2.529529347628566,1.7445029983645284,0,0,40.285714285714285
http://eu.battle.net/sc2/en/profile/2898004/1/MMA/,MMA,Terran,18.6625,319.73208305425317,264.0053583389149,8.948425987943736,1.232417950435365,44.367046215673135,16.985934360348292,29.31011386470194,0.5894172806430006,0.05358338914936369,0.05358338914936369,1.1788345612860012,0.05358338914936369,1,0,25.714285714285715
http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/,MǂForGG,Terran,18.672916666666666,291.00970657146047,234.9391944661386,19.386366172040614,7.604596675220351,36.362824947004356,20.243222135445723,12.210197478522817,0.0,0.0,0.0,2.6776748856409687,2.2492469039384138,0,0,32.857142857142854
http://eu.battle.net/sc2/en/profile/2898004/1/MMA/,MMA,Terran,22.311458333333334,304.55203324151455,256.5049722209253,7.305663196227648,1.1205004902189644,39.30715719688127,10.039684392361922,30.612073392782108,1.165320509827723,0.13446005882627574,0.044820019608758574,1.5238806666977915,0.044820019608758574,0,0,29.142857142857142
http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/,MǂForGG,Terran,7.783333333333333,316.70235546038543,178.97216274089936,39.314775160599574,8.86509635974304,71.1777301927195,45.481798715203425,13.618843683083512,0.0,0.0,0.0,1.9271948608137046,1.1563169164882228,0,0,32.42857142857143
http://eu.battle.net/sc2/en/profile/2898004/1/MMA/,MMA,Terran,9.179166666666667,300.354062641852,216.1416250567408,12.746255106672718,0.5447117566954153,60.4630049931911,0.0,51.96550158874262,1.0894235133908305,0.43576940535633224,0.0,0.0,0.0,0,0,17.428571428571427
http://eu.battle.net/sc2/en/profile/251061/1/LiveZerg/,LiveZerg,Zerg,16.315625,318.03868990614825,283.7157632637426,24.516376173146906,6.925876268914001,0.1838728212986018,30.951924918597967,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.285714285714285
http://eu.battle.net/sc2/en/profile/2898004/1/MMA/,MMA,Terran,6.56875,317.10751665080875,237.94481446241676,12.331113225499525,0.45670789724072314,61.96003805899144,4.719314938154139,49.17221693625119,0.45670789724072314,0.1522359657469077,0.1522359657469077,0.1522359657469077,0.1522359657469077,0,0,14.766888677450048
http://eu.battle.net/sc2/en/profile/251061/1/LiveZerg/,LiveZerg,Zerg,10.228125,288.5181790406355,229.95417048579284,39.10785212343416,10.16804155209288,0.0,43.11640696608616,0.0,0.0,0.0,0.0,0.0,0.0,1,0,16.285714285714285
http://eu.battle.net/sc2/en/profile/2898004/1/MMA/,MMA,Terran,12.23125,328.01226366888096,255.9018906489525,13.163004598875832,0.8175779253960144,53.960143076136944,20.684721512519165,32.37608584568217,1.7986714358712317,0.2452733776188043,0.16351558507920286,1.4716402657128258,0.08175779253960143,1,0,24.428571428571427
http://eu.battle.net/sc2/en/profile/251061/1/LiveZerg/,LiveZerg,Zerg,9.160416666666666,278.3716170115988,244.74869229019788,18.12144644075506,3.1657948601319084,0.4366613600181942,38.09870366158745,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.0
http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/,MǂForGG,Terran,10.427083333333334,287.90409590409587,201.4945054945055,34.717282717282714,8.919080919080919,48.71928071928072,21.77022977022977,11.796203796203795,0.0,0.0,0.0,3.4525474525474524,3.1648351648351647,0,0,26.714285714285715
http://eu.battle.net/sc2/en/profile/251061/1/LiveZerg/,LiveZerg,Zerg,2.238541666666667,300.19543973941364,213.53187529083291,37.07771056305258,8.93438808748255,0.0,61.64727780362959,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.07771056305258
http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/,MǂForGG,Terran,19.410416666666666,275.4706450574219,228.84619512718686,17.104218095953634,7.573253193087904,22.92583449608243,20.865085327895244,8.912740152409574,0.0,0.0,0.0,3.5547923151228935,2.163786626596544,1,0,24.428571428571427
http://eu.battle.net/sc2/en/profile/251061/1/LiveZerg/,LiveZerg,Zerg,9.976041666666667,299.4173540774773,247.0919912289861,32.17709094706066,5.0120079356792315,0.6014409522815077,44.606870627545156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.142857142857142
http://eu.battle.net/sc2/en/profile/1021189/1/Dayshi/,Dayshi,Terran,7.914583333333334,245.49618320610685,208.60226375361935,32.97709923664122,12.761252961305606,8.33903658857594,2.0215846275335614,0.1263490392208476,0.1263490392208476,0.0,0.0,0.0,0.0,1,0,22.142857142857142
http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/,MǂForGG,Terran,11.142708333333333,277.5806300832009,195.55389361503225,28.538842666168083,9.782181920164533,43.25698794054408,26.29522295970833,13.910442180050481,0.0,0.0,0.0,1.4359166121342433,1.4359166121342433,1,0,22.571428571428573
http://eu.battle.net/sc2/en/profile/1021189/1/Dayshi/,Dayshi,Terran,0.7041666666666667,248.5207100591716,186.03550295857985,49.704142011834314,1.4201183431952662,28.402366863905325,1.4201183431952662,1.4201183431952662,1.4201183431952662,0.0,0.0,0.0,0.0,1,0,25.562130177514792
http://eu.battle.net/sc2/en/profile/2898004/1/MMA/,MMA,Terran,26.122916666666665,308.771034372757,264.4421405215727,9.570141159582105,2.028869925831406,34.41422760985725,12.249780684265094,25.64797830768004,1.7609059733631072,0.03828056463832842,0.11484169391498525,4.631948321237738,0.03828056463832842,2,0,26.142857142857142
http://eu.battle.net/sc2/en/profile/1021189/1/Dayshi/,Dayshi,Terran,26.103125,247.09685143062373,236.02538010295703,12.79540284927571,8.504728839937748,1.8388602897162698,3.0264575601580272,0.6129534299054232,0.03830958936908895,0.03830958936908895,0.0,0.0,0.0,15,0,17.571428571428573
http://eu.battle.net/sc2/en/profile/2898004/1/MMA/,MMA,Terran,28.3875,309.50242184059886,259.1281373844122,11.730515191545575,5.495376486129459,35.93130779392338,6.833993835314839,28.39277851166887,2.7124614707177455,0.07045354469396742,0.07045354469396742,6.728313518273889,0.03522677234698371,1,0,27.142857142857142
http://eu.battle.net/sc2/en/profile/1021189/1/Dayshi/,Dayshi,Terran,28.38125,262.3563091829993,245.05615503193127,15.045144241356528,10.88746972032592,3.0301695661748513,4.01673640167364,1.937899141158335,0.10570358951772736,0.0,0.0,0.0,0.0,2,0,26.571428571428573
http://eu.battle.net/sc2/en/profile/2898004/1/MMA/,MMA,Terran,25.804166666666667,323.5911512998547,270.0726626836751,11.316001937671565,1.821411270789601,38.792184724689164,9.533344098175359,32.59163571774584,1.0463426449216857,0.03875343129339577,0.07750686258679154,4.224124010980139,0.03875343129339577,1,0,31.857142857142858
http://eu.battle.net/sc2/en/profile/1021189/1/Dayshi/,Dayshi,Terran,25.809375,259.28562779997577,244.91100617508172,15.343261896113331,7.671630948056666,2.24724542922872,4.1457803608185015,1.084877103765589,0.03874561084877104,0.03874561084877104,0.0,0.0,0.0,0,0,22.285714285714285
http://eu.battle.net/sc2/en/profile/326029/1/LiquidTLO/,LiquidTLO,Zerg,19.523958333333333,311.87323267353145,305.9318145440965,4.0975297444379235,1.8438883849970655,0.6146294616656885,0.15365736541642214,3.482900282772235,29.50221415995305,0.6146294616656885,2.9194899429120205,0.0,0.15365736541642214,1,0,7.857142857142857
http://eu.battle.net/sc2/en/profile/1058669/1/Happy/,Happy,Terran,19.5375,286.9865642994242,234.7280870121561,46.218809980806135,9.059500959692897,4.811260396673064,40.076775431861805,5.937300063979526,0.0,6.3467690339091485,0.2559181062060141,0.2559181062060141,0.30710172744721687,0,0,9.0
